Date,AAPL,NVDA,MSFT,AMZN,META,AVGO,GOOGL,TSLA,BRK.B,GOOG,JPM,LLY,V,NFLX,XOM,MA,COST,WMT,PG,JNJ,HD,ORCL,ABBV,BAC,PLTR
2022-06-07,146.2,18.89,265.76,123.0,194.58,53.75,116.45,238.89,313.65,116.68,119.26,303.38,209.28,198.61,92.4,357.02,451.85,39.41,135.33,162.88,279.49,69.49,131.99,33.54,9.13
2022-06-08,145.46,18.62,263.72,121.18,195.57,53.04,116.5,241.87,308.74,116.69,117.36,304.73,208.31,202.83,93.5,355.37,448.22,39.07,133.65,161.91,275.56,68.24,132.09,33.12,9.18
2022-06-09,140.23,18.02,258.24,116.15,183.0,52.17,114.15,239.71,300.8,114.38,114.89,294.78,201.1,192.77,91.47,342.29,452.1,38.66,131.23,158.65,277.72,66.18,128.71,31.85,8.68
2022-06-10,134.81,16.95,246.73,109.65,174.61,50.78,110.5,232.23,291.71,110.91,109.61,288.71,194.66,182.94,89.8,328.32,443.73,38.87,130.74,157.59,267.88,64.19,126.74,30.61,8.26
2022-06-13,129.65,15.62,236.27,103.67,163.36,48.55,105.76,215.74,281.56,106.38,106.35,283.14,187.58,169.69,85.68,313.6,433.14,38.14,127.24,156.0,262.25,61.23,123.39,29.55,7.64
2022-06-14,130.52,15.81,238.44,102.31,162.84,48.8,106.08,220.89,277.64,106.69,104.58,282.67,188.81,167.539993,85.91,315.95,435.58,38.16,123.27,153.61,258.09,67.61,121.8,29.03,7.82
2022-06-15,133.14,16.5,245.53,107.67,168.43,49.41,109.11,233.0,278.93,109.88,105.82,284.81,191.39,180.11,84.82,319.14,439.4,38.13,122.04,155.25,259.08,66.63,122.21,29.58,8.12
2022-06-16,127.86,15.58,238.91,103.66,159.99,46.64,105.4,213.1,268.56,106.14,104.0,280.02,184.45,173.35,81.7,302.85,432.67,38.53,122.79,155.33,253.27,65.69,123.15,29.39,7.67
2022-06-17,129.34,15.86,241.52,106.22,162.85,46.78,106.5,216.76,268.08,107.37,103.63,282.77,185.39,175.509995,76.98,304.72,427.82,37.78,121.9,154.77,250.74,64.74,122.38,29.46,8.24
2022-06-21,133.57,16.54,247.46,108.68,156.19,47.65,110.88,237.04,271.77,111.5,106.2,289.03,189.66,170.91,81.78,311.3,443.54,39.02,125.6,158.01,249.32,64.7,126.98,30.31,8.71
2022-06-22,133.06,16.34,246.87,108.95,155.0,46.92,110.82,236.09,269.79,111.51,105.61,298.12,189.11,178.889999,78.54,310.07,440.53,38.55,127.56,160.5,249.12,63.6,130.6,30.08,9.01
2022-06-23,135.93,16.2,252.46,112.44,157.88,46.97,111.57,235.07,267.52,112.15,104.45,303.99,191.86,181.71,76.17,310.67,454.93,39.49,131.06,164.08,255.08,64.66,132.27,29.6,9.46
2022-06-24,139.27,17.1,261.08,116.46,169.23,48.15,117.27,245.71,278.28,117.99,107.57,316.52,200.51,190.85,77.68,324.15,463.9,39.52,132.95,166.48,262.11,67.59,134.83,29.82,10.19
2022-06-27,139.27,16.84,258.34,113.22,168.57,47.83,115.14,244.92,278.4,116.08,106.71,318.13,198.61,189.139999,79.59,322.51,461.39,39.65,131.93,166.33,261.82,67.31,135.53,29.85,9.62
2022-06-28,135.12,15.96,250.14,107.4,159.8,47.15,111.34,232.66,273.86,112.05,106.19,308.75,193.3,179.6,81.79,312.17,448.81,39.09,129.79,161.6,250.2,65.56,134.96,29.77,9.31
2022-06-29,136.88,15.52,253.82,108.92,163.05,46.38,111.04,228.49,273.49,111.74,105.72,313.98,194.65,178.36,78.77,316.39,449.99,38.94,130.97,161.64,253.65,66.17,136.42,29.4,9.23
2022-06-30,134.41,15.14,250.48,106.21,160.37,45.95,108.31,224.47,273.02,108.86,103.25,315.17,192.1,174.869995,76.56,309.42,459.03,38.84,132.43,162.12,254.02,66.8,135.55,28.73,9.07
2022-07-01,136.58,14.5,253.16,109.56,159.16,45.19,108.09,227.26,277.5,108.57,104.57,315.64,194.34,179.949997,78.26,312.12,465.23,39.17,134.57,163.95,258.47,67.75,136.12,29.12,9.27
2022-07-05,139.17,14.94,256.35,113.5,167.27,45.05,112.59,233.07,275.69,113.36,104.17,318.04,195.66,185.88,75.81,313.12,467.63,39.69,133.27,162.69,262.78,68.82,136.23,28.83,10.07
2022-07-06,140.5,15.11,259.62,114.33,168.84,45.65,113.89,231.73,275.65,114.67,103.5,320.93,196.23,184.059998,74.45,314.02,471.83,39.97,134.51,162.84,262.64,68.51,134.99,28.59,9.8
2022-07-07,143.88,15.84,261.76,116.33,171.25,47.15,118.07,244.54,279.28,118.75,106.11,318.79,197.87,189.27,76.82,318.33,474.04,40.03,134.47,163.02,265.52,68.67,134.53,29.4,10.18
2022-07-08,144.55,15.82,261.04,115.54,169.95,47.17,118.64,250.76,280.83,119.61,105.78,321.24,198.62,186.975,76.95,317.34,480.35,40.06,133.56,162.82,265.32,68.71,135.28,29.34,10.17
2022-07-11,142.42,15.13,257.97,111.75,161.99,45.68,114.99,234.34,278.51,115.98,104.39,321.82,200.07,177.339996,76.56,318.45,477.82,40.07,134.5,162.89,265.24,68.73,135.61,29.03,9.56
2022-07-12,143.39,15.06,247.39,109.22,162.38,45.53,113.34,233.07,277.28,114.31,104.5,314.55,199.84,174.449997,75.54,317.14,469.84,39.95,133.31,160.6,264.07,67.61,134.93,28.94,9.49
2022-07-13,143.03,15.14,246.47,110.4,162.6,45.56,110.69,237.04,277.47,111.67,103.52,313.45,199.18,176.559998,75.84,317.64,471.42,40.05,134.19,160.23,265.98,67.25,134.66,28.46,9.28
2022-07-14,145.96,15.35,247.79,110.63,157.19,45.84,109.71,238.31,274.41,110.92,99.9,317.76,200.9,174.779999,74.32,319.27,490.31,40.83,133.79,160.45,268.11,66.69,134.39,27.8,8.9
2022-07-15,147.63,15.74,250.37,113.55,163.8,46.77,111.11,240.07,278.48,112.24,104.48,322.34,204.93,189.11,75.57,326.68,500.85,41.23,133.61,162.78,270.82,67.93,137.23,29.76,9.04
2022-07-18,144.58,16.08,247.96,113.76,166.32,46.45,108.38,240.55,276.26,109.4,103.4,312.78,202.17,190.919998,76.97,325.15,494.48,41.13,131.99,159.12,271.41,67.42,133.61,29.77,9.03
2022-07-19,148.45,16.97,253.11,118.21,174.82,48.14,113.13,245.53,283.55,114.09,105.97,317.09,208.46,201.63,78.91,334.35,498.25,41.38,132.66,156.8,277.69,69.37,133.77,30.78,9.34
2022-07-20,150.45,17.78,255.78,122.77,182.09,48.41,113.22,247.5,286.04,114.17,105.95,313.04,208.18,216.44,79.77,335.22,502.05,41.73,130.37,155.91,279.98,69.71,131.93,30.78,10.11
2022-07-21,152.72,18.02,258.29,124.63,182.17,48.97,113.66,271.71,286.85,114.5,106.67,317.79,210.93,223.88,78.44,340.77,507.09,42.34,130.49,156.46,282.48,71.58,131.99,31.05,10.49
2022-07-22,151.49,17.29,253.92,122.42,168.35,48.47,107.26,272.24,285.93,107.86,106.15,319.57,208.5,220.44,77.84,337.79,507.34,42.23,132.58,157.2,283.95,71.93,132.63,30.85,9.84
2022-07-25,150.36,17.0,252.43,121.14,165.74,48.53,106.87,268.43,287.99,107.71,106.58,322.29,209.06,218.509995,80.44,338.11,506.78,42.17,133.48,157.51,283.55,71.89,134.19,31.13,9.68
2022-07-26,149.04,16.51,245.67,114.81,158.28,48.34,104.39,258.86,285.31,104.95,104.91,322.3,207.32,213.91,80.12,335.23,490.3,38.96,133.74,158.62,276.16,71.09,134.77,30.5,9.4
2022-07-27,154.14,17.76,262.09,120.97,168.65,49.92,112.39,274.82,290.3,113.07,106.6,319.75,205.35,226.75,81.86,337.19,500.24,40.44,135.01,158.18,276.84,72.86,135.02,31.0,10.02
2022-07-28,154.69,17.96,269.57,122.28,159.84,50.47,113.54,280.9,293.9,114.06,106.2,321.56,206.21,226.02,82.81,346.21,514.41,41.45,137.25,159.1,277.51,73.98,133.77,30.75,10.13
2022-07-29,159.76,18.14,273.79,134.95,158.23,50.65,115.63,297.15,300.6,116.1,106.71,320.48,206.95,224.899994,86.65,347.52,519.32,42.18,128.77,159.39,278.72,74.75,128.2,31.2,10.35
2022-08-01,158.78,18.41,271.13,135.39,159.06,50.74,114.18,297.28,295.86,114.94,105.64,315.1,206.22,226.21,84.46,344.33,524.61,42.34,132.47,158.83,283.24,74.36,125.26,31.11,10.47
2022-08-02,157.3,18.5,268.02,134.16,159.32,50.24,114.44,300.59,292.17,115.36,104.0,311.26,201.24,221.419998,84.09,342.83,521.4,42.38,131.58,157.93,278.51,73.32,125.41,30.49,10.92
2022-08-03,163.32,18.87,275.48,139.52,167.88,51.71,117.38,307.4,294.96,118.23,105.09,305.06,203.41,226.729996,81.36,347.86,524.8,41.68,134.3,159.45,283.75,74.3,126.14,31.04,11.2
2022-08-04,163.01,19.19,276.63,142.57,169.64,52.29,117.49,308.63,292.91,118.32,103.93,297.25,208.28,229.91,77.94,349.76,521.22,40.11,134.09,156.89,284.49,74.33,124.1,30.82,11.32
2022-08-05,162.78,18.96,275.91,140.8,166.2,52.15,116.77,288.17,292.07,117.67,107.08,292.9,210.62,226.779999,79.07,351.18,518.72,40.43,134.15,156.27,286.82,74.28,123.31,31.34,11.45
2022-08-08,162.31,17.77,273.39,139.41,169.32,51.6,116.6,290.42,292.34,117.59,105.77,294.05,208.13,233.49,79.51,345.92,519.9,40.76,134.66,155.44,288.94,73.43,125.37,30.9,9.82
2022-08-09,162.36,17.06,275.32,137.83,167.61,50.39,115.93,283.33,292.77,116.95,106.72,294.56,205.15,229.94,80.98,340.4,514.07,41.16,134.35,155.42,282.68,73.72,125.29,31.3,9.25
2022-08-10,166.61,18.07,282.01,142.69,177.37,52.06,118.99,294.36,295.11,120.09,109.51,296.1,206.94,244.11,81.75,347.12,517.9,41.25,135.62,155.87,288.57,74.46,125.9,32.36,9.59
2022-08-11,165.87,17.92,279.92,140.64,176.52,51.59,118.13,286.63,296.47,119.26,111.13,292.76,206.31,242.699997,84.11,344.37,510.59,41.65,134.65,152.65,287.75,74.1,126.92,33.14,9.42
2022-08-12,169.43,18.68,284.69,143.55,179.52,52.8,120.95,300.03,301.55,122.08,112.97,300.45,206.55,249.3,84.85,347.99,515.4,42.42,135.96,150.97,291.64,76.01,127.39,33.5,9.91
2022-08-15,170.5,19.0,286.21,143.18,179.9,52.87,121.35,309.32,302.82,122.31,113.27,306.17,211.53,249.11,83.33,353.57,523.59,42.54,137.71,151.69,291.38,75.97,127.11,33.45,9.91
2022-08-16,170.34,18.85,285.47,144.78,178.49,52.18,120.97,306.56,306.65,121.94,114.36,302.63,212.23,245.69,82.55,352.89,530.57,44.71,138.98,153.04,303.21,76.36,127.34,33.81,9.74
2022-08-17,171.84,18.31,284.72,142.1,173.9,50.94,118.84,304.0,304.26,119.76,113.39,308.98,209.67,241.149994,83.22,349.04,533.73,44.76,138.34,153.05,301.71,76.1,126.35,33.6,9.43
2022-08-18,171.44,18.75,283.59,142.3,173.71,52.83,119.45,302.87,304.27,120.3,112.52,308.88,210.39,245.169998,85.19,351.03,538.18,44.62,138.83,152.31,301.2,76.17,126.22,33.48,9.15
2022-08-19,168.85,17.82,279.66,138.23,167.04,51.87,116.51,296.67,297.28,117.57,109.73,314.78,208.01,241.16,84.92,348.0,532.02,43.96,138.8,154.63,297.6,75.54,126.72,32.74,8.51
2022-08-22,164.97,17.01,271.45,133.22,162.16,50.02,113.56,289.91,288.69,114.53,107.92,315.1,203.9,226.539993,84.85,339.39,523.32,43.17,138.43,154.09,289.16,73.42,125.37,32.04,8.07
2022-08-23,164.63,17.16,270.17,133.62,160.23,50.11,113.18,296.45,289.65,114.24,106.85,307.3,202.13,224.55,88.46,334.85,520.06,42.99,135.76,152.74,284.24,73.38,124.19,31.75,8.01
2022-08-24,164.93,17.2,269.54,133.8,162.37,50.21,113.01,297.1,293.52,114.17,107.11,310.98,202.0,229.61,88.98,333.69,521.17,43.3,135.17,152.24,285.36,73.15,123.2,31.85,8.1
2022-08-25,167.39,17.89,272.53,137.28,167.86,52.03,115.95,296.07,298.13,117.15,109.66,315.14,205.08,233.979996,89.44,338.56,528.41,43.59,135.06,153.66,286.91,73.84,124.47,32.43,8.42
2022-08-26,161.08,16.24,262.01,130.75,160.9,49.27,109.68,288.09,289.96,110.78,106.07,307.75,198.31,223.279999,88.34,326.08,510.23,42.22,131.9,151.03,276.09,71.69,121.8,31.4,7.94
2022-08-29,158.87,15.78,259.22,129.79,158.3,48.64,108.77,284.82,287.45,109.83,105.81,302.47,197.76,224.57,90.37,323.52,509.5,42.63,131.34,149.87,274.44,71.24,121.23,31.28,7.81
2022-08-30,156.44,15.45,257.01,128.73,156.3,47.9,108.29,277.7,285.42,109.4,105.83,299.44,196.83,220.649994,86.93,322.0,502.86,42.5,129.94,149.34,271.46,71.2,121.09,31.46,7.79
2022-08-31,154.78,15.07,255.54,126.77,162.04,47.21,107.57,275.61,280.8,108.64,105.2,293.77,194.22,223.559998,86.28,318.62,500.9,42.52,127.87,148.34,268.87,71.21,120.12,31.01,7.72
2022-09-01,155.51,13.92,254.5,127.82,164.46,46.54,109.09,277.16,282.43,110.03,105.92,301.48,195.61,230.039993,84.73,319.49,507.69,43.14,129.44,152.02,273.48,72.31,123.68,31.09,7.49
2022-09-02,153.39,13.63,250.26,127.51,159.45,47.31,107.21,270.21,277.67,108.17,105.18,293.87,193.29,226.11,86.28,316.85,498.03,42.67,127.14,149.63,272.11,71.71,121.74,31.05,7.4
2022-09-06,152.13,13.45,247.51,126.11,157.67,47.12,106.17,274.42,276.59,106.98,105.21,299.22,194.15,218.389999,85.7,318.34,497.83,42.46,125.73,150.03,269.91,70.9,122.91,30.71,7.28
2022-09-07,153.54,13.7,252.24,129.48,159.51,47.77,108.8,283.7,281.04,109.97,107.21,303.89,195.89,228.96,84.97,322.8,508.14,43.55,127.63,150.85,277.3,71.53,123.91,31.18,7.39
2022-09-08,152.06,13.97,252.66,129.82,161.18,48.42,107.73,289.26,283.34,108.91,109.7,307.69,196.17,227.44,85.67,324.22,507.64,43.77,127.79,152.06,279.57,71.69,125.53,32.19,7.53
2022-09-09,154.92,14.37,258.47,133.27,168.23,49.41,109.99,299.68,285.77,111.26,110.23,309.83,200.56,233.57,87.1,329.9,514.79,43.9,129.74,152.36,279.45,72.9,126.33,32.45,7.79
2022-09-12,160.89,14.49,260.61,136.45,168.04,50.04,110.2,304.42,288.51,111.35,111.53,307.42,201.96,236.529999,88.1,332.43,517.62,44.29,130.8,152.29,277.37,74.02,127.07,32.76,8.01
2022-09-13,151.45,13.12,246.28,126.82,152.29,47.64,103.7,292.13,278.29,104.82,107.66,298.89,195.16,218.13,86.05,319.68,489.58,43.38,128.09,148.33,259.09,73.02,123.75,31.58,7.48
2022-09-14,152.9,13.11,246.5,128.55,150.64,48.31,104.37,302.61,278.42,105.38,107.41,301.94,194.9,224.119995,88.16,320.08,487.38,43.28,128.4,151.39,257.61,69.26,124.66,31.46,7.63
2022-09-15,150.0,12.91,239.82,126.28,148.73,47.3,102.3,303.75,276.7,103.42,109.03,301.81,190.96,235.38,85.59,311.35,483.06,42.82,127.4,151.78,253.13,67.45,127.31,32.06,8.01
2022-09-16,148.36,13.18,239.19,123.53,145.49,47.53,102.19,303.35,274.81,103.15,108.3,301.24,188.93,240.13,84.13,309.55,483.67,42.73,128.18,154.1,257.26,66.1,128.69,31.69,7.78
2022-09-19,152.08,13.37,238.98,124.66,147.21,47.46,102.46,309.07,278.95,103.37,109.3,297.54,188.77,243.63,84.12,308.47,486.0,43.1,127.91,152.88,261.41,66.33,127.44,32.22,7.86
2022-09-20,154.46,13.16,236.95,122.19,145.29,46.64,100.54,308.73,277.13,101.36,107.14,294.26,187.73,242.85,83.44,307.72,479.24,42.84,127.46,151.68,255.58,65.41,126.65,31.74,7.62
2022-09-21,151.33,13.25,233.53,118.54,141.34,45.98,98.69,300.8,270.74,99.54,104.05,289.14,182.79,236.869995,82.09,299.11,473.05,43.24,125.82,150.12,253.16,64.1,125.34,30.79,7.69
2022-09-22,150.37,12.55,235.52,117.31,142.04,45.55,99.54,288.59,268.51,100.1,102.87,303.17,181.59,237.05,81.75,293.07,467.39,42.79,126.26,152.79,250.89,63.41,127.75,30.19,7.37
2022-09-23,148.09,12.5,232.53,113.78,139.64,44.7,98.15,275.33,267.77,98.71,100.95,303.75,179.8,226.41,77.4,288.38,447.46,41.73,125.68,153.29,252.57,61.99,127.8,29.47,7.4
2022-09-26,148.43,12.21,232.07,115.15,135.63,44.09,97.58,276.01,264.32,98.35,98.78,299.89,176.51,224.07,75.8,284.97,460.8,42.13,125.8,152.35,248.51,60.93,126.15,28.82,7.53
2022-09-27,149.4,12.4,231.05,114.41,133.67,44.33,96.92,282.94,265.47,97.63,97.91,303.4,173.85,224.36,77.39,281.41,458.88,42.01,122.34,151.65,250.48,59.94,126.6,28.4,7.63
2022-09-28,147.51,12.72,235.61,118.01,140.84,44.45,99.45,287.81,271.78,100.27,99.89,326.1,175.13,245.199997,80.21,285.04,468.47,42.7,122.34,152.96,263.06,60.57,129.17,28.86,7.94
2022-09-29,140.27,12.21,232.12,114.8,135.67,42.93,96.84,268.21,269.58,97.63,98.2,321.84,175.99,239.71,80.04,281.69,459.53,42.43,119.3,151.27,259.46,58.96,127.49,28.48,8.08
2022-09-30,136.05,12.13,227.62,113.0,134.94,42.35,95.08,265.25,267.02,95.7,96.66,315.34,173.64,235.44,78.81,279.3,453.1,41.61,117.03,150.2,257.23,58.64,119.89,28.05,8.13
