Date,AAPL,NVDA,MSFT,AMZN,META,AVGO,GOOGL,TSLA,GOOG,JPM,LLY,V,NFLX,XOM,MA,COST,WMT,PG,JNJ,HD,ORCL,ABBV,BAC,PLTR
12/6/2024,241.98,142.42,441.87,227.03,622.23,178.5,174.1,389.22,176.09,243.41,821.79,309.43,934.74,110.51,526.24,988.85,94.78,170.53,146.87,426,190.13,171.46,46.18,76.34
12/9/2024,245.88,138.79,444.31,226.09,612.06,177.92,174.96,389.79,176.9,239.92,798.8,306.73,913.69,109.86,520.52,984.12,92.92,167.56,147.15,423.84,188.9,171.83,45.35,72.46
12/10/2024,246.89,135.05,441.63,225.04,617.8,170.83,184.73,400.99,186.32,238.98,794.83,310.79,913.35,109.63,526.68,989.64,93.64,169.02,146.79,417.33,176.29,170.96,45.2,70.89
12/11/2024,245.62,139.29,447.27,230.26,631.12,182.15,194.94,424.77,196.49,239.64,791.3,312.19,936.56,108.9,532.1,990.93,94.04,167.4,144.24,416.14,177.13,169.69,45.52,72.51
12/12/2024,247.08,137.32,447.84,228.97,629.24,179.63,191.51,418.1,193.41,237.67,777.7,312.63,925.55,108.8,530.07,984.65,93.18,167.62,143.85,409.26,173.89,168.55,45.52,73.2
12/13/2024,247.25,134.23,445.56,227.46,618.82,223.52,189.37,436.23,191.16,236.11,784.43,313.14,918.87,107.85,526.67,985.61,93.55,167.82,144.22,411.79,171.98,168.72,45.12,76.07
12/16/2024,250.15,131.98,449.86,232.93,623.21,248.57,196.2,463.02,197.93,235.75,774.37,314.28,921.08,105.55,527.98,989.11,94.16,167.9,141.49,405.6,169.84,167.03,44.92,75.75
12/17/2024,252.58,130.37,452.72,231.15,618.41,238.86,194.96,479.86,196.9,234.55,773.99,316.68,919.13,105.1,528.67,978.36,94.71,167.11,144.01,403.39,168.33,170.68,44.51,74.39
12/18/2024,247.17,128.89,435.71,220.52,596.2,222.34,187.96,440.13,189.93,226.69,760.16,308.2,889.55,103.55,517.67,961.09,92.85,165.88,142.38,388.92,164.07,168.38,42.97,71.51
12/19/2024,248.91,130.66,435.36,223.29,594.58,217.07,188.07,436.17,189.48,229.24,753.04,313.28,902.04,102.66,520.98,951.19,92.7,165.99,141.23,380.23,167.42,166.92,42.86,74.21
12/20/2024,253.59,134.68,434.93,224.92,584.28,219.53,190.96,421.06,192.74,233.81,763.19,316.09,909.05,103.02,525.71,950.46,91.55,164.88,142.1,387.71,168.28,170.87,43.64,80.55
12/23/2024,254.37,139.65,433.58,225.06,598.86,231.65,194.17,430.6,195.77,234.58,791.55,315.61,911.45,103.43,526.63,946.32,89.68,164.93,142.89,387.57,167.76,173.61,43.36,80.69
12/24/2024,257.29,140.2,437.65,229.05,606.74,238.96,195.65,462.28,197.34,238.44,790.94,319.02,932.12,103.53,533.35,955.19,91.99,165.74,143.46,391.21,170.02,175.17,43.84,82.38
12/26/2024,258.1,139.91,436.43,227.05,602.35,244.62,195.14,454.13,196.88,239.26,789.42,319.28,924.14,103.62,533.79,952.52,92.1,166.94,143.2,390.22,170.28,174.39,44.01,82.14
12/27/2024,254.69,136.99,428.88,223.75,598.82,241.02,192.31,431.66,193.82,237.32,778.51,317.04,907.55,103.61,529.86,936.14,90.98,166.32,142.68,387.97,167.59,173.24,43.8,79.08
12/30/2024,251.31,137.47,423.2,221.3,590.26,234.87,190.79,417.41,192.47,235.5,769.24,313.71,900.43,102.91,523.24,918.72,89.89,163.93,140.99,384.58,165.55,171.47,43.38,77.18
12/31/2024,249.53,134.27,419.89,219.39,584.54,231.14,188.85,403.84,190.22,235.88,767.41,314.43,891.32,104.67,524.25,912.8,89.68,164.48,142.25,384.15,165.29,172.93,43.42,75.63
1/2/2025,242.99,138.29,416.98,220.22,598.25,231.28,188.98,379.28,190.41,236.17,773.44,312.8,886.73,104.42,520.1,906.37,89.33,162.84,141.66,383.63,164.68,174.63,43.75,75.19
1/3/2025,242.5,144.45,421.73,224.19,603.63,231.85,191.34,410.44,192.91,239.4,777.33,313.31,881.05,104.95,519.07,913.11,90.1,162.01,141.83,384.34,164.97,176.36,44.27,79.89
1/6/2025,244.13,149.41,426.21,227.61,629.16,235.7,196.41,411.05,197.73,238.23,760.55,311.45,881.79,104.83,509.68,919.22,90.75,157.56,141.31,384.52,164.34,175.27,44.85,75.92
1/7/2025,241.35,140.12,420.75,222.11,616.87,227.95,195.03,394.36,196.49,240.52,768.69,310.08,879.19,105.82,509.15,917.88,90.13,158.25,143.84,379.45,160.71,174.72,45.52,69.99
1/8/2025,241.84,140.09,422.93,222.13,609.71,228.62,193.49,394.94,195.17,240.48,782.54,311.01,875,104.05,514.13,923.86,91.11,159.03,139.94,382.38,161.81,173.71,45.65,68.23
1/10/2025,236.01,135.89,417.35,218.94,614.84,223.63,191.59,394.74,192.95,237.26,795.14,306.15,837.69,103.67,503.19,933.39,92.31,155.56,139.73,385.04,153.62,170.47,44.56,67.26
1/13/2025,233.57,133.21,415.59,218.46,607.32,224.61,190.56,403.31,192.07,241.55,792.74,305.36,840.29,106.34,503.43,921.2,90.85,155.83,142.1,384.34,153.04,172,44.52,64.98
1/14/2025,232.45,131.74,414.08,217.76,593.27,224.02,189.21,396.36,190.83,244.78,740.48,307.52,828.4,106.76,507.53,913.76,90.11,156.72,142.38,387.89,155.42,170.84,45.23,65.91
1/15/2025,237.03,136.22,424.68,223.35,616.1,227.31,195.09,428.22,196.76,249.6,742.3,314.67,848.26,108.5,520.82,920.01,90.66,156.63,142.6,401.04,157.41,168.33,46.53,68.14
1/16/2025,227.45,133.55,422.95,220.66,610.29,228.72,192.46,413.82,194.19,251.5,753.1,315.64,842.37,108.32,521.61,916.27,90.62,157.46,145.35,404.24,158.63,170.64,46.08,69.24
1/17/2025,229.17,137.69,427.39,225.94,611.75,236.72,195.54,426.5,197.32,256.34,721.4,317.99,858.1,109.29,523.16,939.62,91.25,158.08,144.62,404.29,160.11,168.53,45.97,71.77
1/21/2025,221.85,140.81,426.86,230.71,615.44,239.58,197.58,424.07,199.4,260.17,737.94,321.98,869.68,108.46,526.51,944.14,92.39,158.66,145.72,413.22,171.59,169.56,46.1,73.07
1/22/2025,223.04,147.05,444.49,235.01,622.47,240.18,197.9,415.11,199.8,259.98,749.5,321.91,953.99,106.58,525.63,941.13,92.53,161.62,142.89,405,183.17,166.22,45.24,76.87
1/23/2025,222.87,147.2,445,235.42,635.4,239.55,197.51,412.38,199.35,263.05,762.04,326.54,984.86,107.18,532.65,938.6,93.11,163.01,144.24,409.23,185.41,167.66,45.83,78.98
1/24/2025,221.99,142.6,442.36,234.85,646.42,243.96,199.74,406.58,201.67,261.96,780.74,328.52,977.59,105.73,531.93,936.12,94.05,162,144.42,409.34,182.55,167.3,45.96,78.98
1/27/2025,229.05,118.4,432.9,235.42,658.79,201.52,191.36,397.15,193.55,263.01,803.36,332.84,971.89,107.2,546.03,961.6,96.67,167.46,150.41,419.58,157.38,173.78,46.52,75.44
1/28/2025,237.42,128.97,445.49,238.15,673.21,206.73,194.84,398.09,196.85,264.23,800.2,332.78,971.83,105.13,545.75,955.04,96.56,164.04,147.92,413.62,163.07,171.73,46.27,80.23
1/29/2025,238.51,123.68,440.64,237.07,675.37,205.73,194.95,389.1,196.96,263.68,799.3,334.17,978.15,105.74,547.19,960.37,96.77,164.08,148.68,408.28,161.1,172.17,46.18,79.76
1/30/2025,236.75,124.63,413.4,234.64,685.86,215.01,200.4,400.28,202.4,265.31,818.34,341.31,973.24,106.62,564.35,975.31,97.91,165.24,150.37,409.34,169.41,172.55,46.16,81.22
1/31/2025,235.17,120.05,413.47,237.68,688.04,220.6,203.54,404.6,205.37,264.39,806.26,340.06,976.76,103.95,553.8,976.17,97.43,163.84,149.66,406.85,169.09,180.66,45.74,82.49
2/3/2025,227.2,116.64,409.35,237.42,696.3,217.07,200.76,383.68,202.41,263.91,805.61,344.06,978.94,104.2,562.3,1002.02,98.8,166.58,149.38,403.67,167.64,186.79,45.65,83.74
2/4/2025,231.98,118.63,410.79,242.06,703.02,221.76,205.89,392.21,207.47,265.02,821.16,343.39,994.87,106.99,557.47,1017.99,100.02,165.95,150.98,406.37,166.93,186.6,46.15,103.83
2/5/2025,231.65,124.81,411.71,236.17,703.7,231.3,190.88,378.17,193.08,267.49,837.17,347.66,1011.11,106.92,564.63,1038.93,101.7,166.82,152.16,408.67,170.68,188.37,46.54,101.36
2/6/2025,232.4,128.66,414.23,238.83,710.81,230.66,191.15,374.32,193.09,273.89,865.19,345.71,1015.68,105.51,565.5,1047.01,102.08,166.69,151,409.01,171.37,189.57,47.16,111.28
2/7/2025,226.82,129.82,408.18,229.15,713.34,224.19,184.9,361.62,186.93,272.8,873.09,346.25,1013.93,105.95,561.1,1041.01,100.4,165.8,150.61,402.3,173.47,187.24,46.83,110.85
2/10/2025,227.09,133.55,410.64,233.14,716.21,234.33,186.03,350.73,187.99,268.09,863.71,349.44,1027.6,107.98,563.83,1059.07,102.15,165.36,151.71,408.84,177.9,186.98,46.11,116.65
2/11/2025,232.05,132.78,409.86,232.76,718.61,234.33,184.88,328.5,186.86,272,859.86,349.52,1008.08,108.66,563.04,1055.5,101.71,167.24,153.57,411.18,176.18,188.45,46.22,112.62
2/12/2025,236.29,131.12,407.47,228.93,724.18,235.64,183.18,336.51,185.22,272.45,867.78,350.29,1027.31,105.39,562.94,1062.26,102.84,167.39,152.72,402.07,171.24,189.6,45.65,117.39
2/13/2025,240.94,135.27,408.97,230.37,727.35,235.09,185.7,355.94,187.67,273.31,866.68,354.42,1043.69,106.16,564.65,1073.97,104.27,168.81,154.68,407.3,172.87,190.04,45.77,117.91
2/14/2025,244,138.83,406.87,228.68,735.45,232.34,184.79,355.84,186.66,273.58,840.7,352.6,1058.6,106.26,563.1,1068.97,103.26,160.78,153.59,404.4,173.17,189.47,46.39,119.16
2/18/2025,243.87,139.38,408.07,226.65,715.18,227.84,183.34,354.11,185.59,276.9,853.57,355.51,1035.85,108.13,566.94,1053.2,103.01,163.29,153.67,398.29,178.78,192.79,45.97,124.62
2/19/2025,244.27,139.21,413.18,226.63,702.6,228.04,184.83,360.56,186.92,276.21,863.38,354.02,1043.33,108.29,566.83,1059.69,103.22,164.34,156.55,390.51,180.49,193.87,45.45,112.06
2/20/2025,245.23,140.09,415.37,222.88,693.69,226.06,184.12,354.4,186.43,263.9,869.42,349.29,1024.54,109.95,561.63,1032.05,96.48,165.05,158.32,389.73,175,197.34,44.75,106.27
2/21/2025,244.95,134.41,407.46,216.58,682.42,218,179.24,337.8,181.37,261.36,869.98,347.34,1003.15,108.67,555.87,1032.25,94.07,168.03,160.92,380.51,166.85,198.51,44.27,101.35
2/24/2025,246.5,130.26,403.26,212.71,667.02,207.3,178.83,330.53,180.98,258.49,877.67,348.67,988.47,109.24,557.36,1032.82,92.97,168.33,162.35,377.66,168.99,200.48,43.92,90.68
2/25/2025,246.44,126.61,397.17,212.8,656.41,201.93,175.01,302.8,177.17,254.6,897.98,350.89,977.24,107.73,562.38,1052.83,96.96,170.42,164.68,388.4,167.58,200.54,43.41,87.84
2/26/2025,239.77,131.26,399,214.35,672.58,212.3,172.32,290.8,174.5,255.97,911.14,349.43,990.06,107.46,559.62,1029.2,95.48,169.08,161.69,385.62,171.49,199.43,43.41,89.31
2/27/2025,236.72,120.13,391.81,208.74,657.15,197.2,168.1,281.95,170.02,256.23,901.33,354.53,963.07,108.14,563.16,1018.97,96.07,169.74,162.34,385.41,163.82,201.4,43.59,84.77
2/28/2025,241.25,124.9,396.26,212.28,667.09,198.36,169.88,292.98,171.82,261.77,916.73,361.47,980.56,109.3,574.62,1045.8,97.87,171.59,163.62,391.67,165.11,205.34,45.54,84.92
3/3/2025,237.45,114.04,387.78,205.02,653.96,186.37,166.62,284.65,168.27,257.78,925.78,360.59,973.7,105.79,573.23,1044.04,96.86,173.32,165.86,384.84,161.1,207.75,45.01,83.42
3/4/2025,235.35,115.97,387.9,203.8,638.94,186.48,170.52,272.04,172.21,247.53,907.2,351.03,972.58,105.58,553.44,1034.09,94.26,170.94,164.01,376.93,156.57,204.09,42.15,84.4
3/5/2025,235.16,117.28,400.29,208.36,655.38,190.55,172.61,279.1,174.58,248.79,925.78,351.48,990.92,103.51,556.66,1044.94,95.26,172.35,163.72,381.54,160.64,207.81,41.78,90.13
3/6/2025,234.76,110.55,396.16,200.7,626.89,178.49,171.94,263.45,173.8,243.86,908.9,342.99,906.36,105.65,548.21,1023.87,93.93,172.4,164.42,376.98,150.08,207.03,40.96,80.46
3/7/2025,238.49,112.67,392.59,199.25,624.62,193.92,173.45,262.67,175.34,239.64,865.9,344.14,891.11,107.03,545.17,961.72,91.04,173.67,165.27,372.11,154.28,210.51,41.16,84.91
3/10/2025,226.92,106.96,379.46,194.54,597,183.46,165.67,222.15,167.61,229.69,826.25,340.32,866.68,109.76,535.54,931.9,87.16,173.98,166.27,369.99,147.94,212.84,39.6,76.38
3/11/2025,220.3,108.74,379.75,196.59,604.71,189.07,163.84,230.58,165.78,226.65,820.57,331.01,895.1,107.17,524.26,927.99,86.79,170.88,164.45,363.58,143.36,209.82,39.38,78.05
3/12/2025,216.45,115.73,382.57,198.89,618.53,193.19,166.91,248.09,168.8,225.42,818.38,331.7,919.68,107.14,523.1,924.59,84.56,166.19,161.47,360.19,150.03,208.32,39.68,83.65
3/13/2025,209.17,115.57,378.08,193.89,589.66,190.33,162.56,240.68,164.53,222.74,798.26,327.43,890.17,106.69,518.31,888.23,83.87,166.41,161.6,345.11,146.82,207.82,39.44,79.62
3/14/2025,212.97,121.66,387.85,197.95,607.13,194.49,165.29,249.98,167.42,229.91,810.04,330.67,918,109.86,526.09,901.49,84.71,165.8,161.43,349.14,148.42,208.03,40.65,86.24
3/17/2025,213.48,119.52,387.99,195.74,604.43,193.46,164.09,238.01,166.37,231.38,821.27,333.41,950.02,111.68,530.43,914.15,86.81,167.56,161.46,351.94,153.13,210.69,41.2,87.35
3/18/2025,212.17,115.42,382.82,192.82,581.91,187.66,160.48,225.31,162.47,232.41,819.03,333.63,929.98,111.56,528.64,895.64,84.95,165.54,162.85,347.41,148.6,210.08,41.41,83.89
3/19/2025,214.71,117.51,387.11,195.54,583.61,194.52,163.69,235.86,166.08,236.51,833.47,338.71,959.49,113.3,534.52,901.62,85.69,166.39,161.6,351.24,151.58,208.51,41.96,86.1
3/20/2025,213.58,118.52,386.13,194.95,585.55,190.09,162.6,236.26,164.85,236.41,839,338.34,950.84,113.78,534.81,893,85.17,165.38,161.63,353.32,151.85,208.22,42.23,87.39
3/21/2025,217.74,117.69,390.54,196.21,595.79,191.21,163.79,248.71,166.05,239,834.02,334.51,960.29,113.39,534.12,906.82,85.57,164.53,162.24,348.98,151.36,206.31,42.22,90.96
3/24/2025,220.19,121.4,392.36,203.26,618.37,190.8,167.48,278.39,169.73,245.36,861.24,342.7,971.99,113.69,542.08,923.56,87.08,163.51,161.9,361.52,153.99,205.48,42.82,96.75
3/25/2025,223.2,120.68,394.44,205.71,625.83,187.82,170.35,288.14,172.58,248.4,848.74,343.44,997.28,114.46,543.56,927.76,84.36,160.74,159.65,358.76,153.05,197.79,43.03,96.5
3/26/2025,220.99,113.75,389.26,201.13,610.51,178.85,164.86,272.06,166.94,248.3,823.26,343.01,970.65,116.11,547.46,927.26,84.81,164.42,160.35,359.89,146.96,197.75,42.57,92.28
3/27/2025,223.3,111.42,389.86,201.36,602.12,171.59,162.04,273.13,163.88,245.42,818.19,348.67,976.72,115.74,555.93,936.23,85.22,166.53,161.74,360.49,144.95,199.14,42.31,90.09
3/28/2025,217.37,109.66,378.11,192.72,576.3,168.72,154.14,263.55,155.87,240.21,819.03,341.68,933.85,115.58,539.02,927.17,84.75,165.86,162.32,355.94,140.07,201.67,41.01,85.85
3/31/2025,221.59,108.37,374.7,190.26,575.92,167.04,154.45,259.16,156.04,242.63,822.41,349.26,932.53,116.76,546.51,943.24,87.37,168.21,164.43,364.23,139.01,205.82,41.49,84.4
4/1/2025,222.65,110.14,381.49,192.17,585.55,168.12,156.88,268.46,158.69,241.01,801.82,345.17,928.38,116.87,546.9,951.84,88.41,168.35,151.95,363.26,141.13,202.63,41.25,84.68
4/2/2025,223.34,110.41,381.44,196.01,583.48,171.69,156.85,282.76,158.67,243.14,814.76,345.15,935.52,116.5,545.77,962.49,89.33,167.31,154.04,368.6,145.03,201.57,41.6,87.45
4/3/2025,202.69,101.79,372.43,178.41,531.21,153.65,150.54,267.28,152.45,226.2,785.75,338.23,917.05,110.38,528.99,964.49,86.85,170.16,158.46,353.71,136.45,198.08,37,83.6
4/4/2025,187.92,94.3,359.18,171,504.34,145.95,145.42,239.43,147.56,209.27,735.09,312.06,855.86,102.43,488.33,914.02,82.8,161.63,151.94,351.71,127.54,183.66,34.19,74.01
4/7/2025,181.02,97.63,357.2,175.26,515.85,153.78,146.57,233.29,149.06,213.41,720.67,311.25,867.83,101.06,484.1,905.69,83.43,158.16,149.34,339.4,126.44,183.26,35.37,77.84
4/8/2025,172,96.29,353.91,170.66,510.06,155.66,144.53,221.86,146.4,215.83,723.17,307.22,870.4,98.93,478.51,906.31,81.4,156.34,148.72,333.17,123.79,172.57,34.82,77.32
4/9/2025,198.36,114.32,389.77,191.1,585.32,184.72,158.52,272.2,160.87,233.22,750.52,331.3,945.47,103.87,514.73,962.6,89.18,160.22,149.69,353.2,138.89,176.67,36.93,92.01
4/10/2025,189.96,107.56,380.65,181.22,545.87,171.9,152.64,252.4,155.18,226.02,717.86,323.5,921.17,98.11,498.67,961.72,90.18,161.44,147.43,351.44,133.07,171.13,35.64,88.59
4/11/2025,197.67,110.92,387.74,184.87,543.15,181.51,156.95,252.31,159.21,235.07,729.31,332.26,918.29,101.26,509.06,960.83,92.36,164.75,150.44,351.67,132.07,171.96,35.74,88.55
4/14/2025,202.03,110.7,387.1,182.12,531.07,177.94,158.88,252.35,161.28,233.59,751.16,334.04,931.28,101.5,511.77,976.69,94.28,166.94,153.05,354.99,134.35,175.94,36.46,92.62
4/15/2025,201.65,112.19,385.02,179.59,521.12,178.53,156.12,254.11,158.49,232.01,753.98,334.66,976.28,101.22,516.68,974.3,93.52,166.29,152.31,351.92,133.66,175.29,37.77,98.4
4/16/2025,193.8,104.48,370.93,174.33,501.92,174.2,153.14,241.55,155.31,228.51,731.79,330.2,961.63,102.29,512.74,965.15,90.76,164.24,152.6,343.85,129.48,170.21,37.11,92.71
4/17/2025,196.5,101.48,367.11,172.61,501.09,170.59,150.98,241.37,153.18,230.85,836.4,328.49,973.03,104.97,516.63,991.83,92.78,168.42,156.13,352.87,128.35,171.51,37.19,93.78
4/21/2025,192.69,96.9,358.46,167.32,484.29,165.82,147.49,227.5,149.68,227.89,814.56,319.01,987.91,103.43,508.63,955.2,91.97,164.62,155.59,344.76,122.56,168.7,36.7,90.8
4/22/2025,199.25,98.88,366.15,173.18,499.9,169.18,151.29,237.97,153.72,234.46,824.04,330.27,1040.34,106.32,526.62,976.6,94.4,166.74,156.41,352.24,126.97,172.29,38.1,93.99
4/23/2025,204.1,102.7,373.7,180.6,519.87,176.49,155.16,250.74,157.53,239.69,825.73,333.13,1049.59,105.41,529.29,973.22,94.48,164.6,153.92,354.22,131.12,175.43,38.52,100.82
4/24/2025,207.86,106.42,386.59,186.54,532.74,187.71,159.09,259.51,161.28,243.47,856.09,334.56,1096.87,106.65,534.74,972.86,95.39,158.45,153.61,357.42,137.22,178.83,39.35,107.78
4/25/2025,208.77,111,391.13,188.99,546.85,191.86,161.76,284.95,163.65,242.38,880.8,334.03,1101.53,106.59,532.76,974.54,94.64,159.93,153.27,355.37,138.2,184.47,39.46,112.78
4/28/2025,209.63,108.72,390.44,187.7,549.32,192.02,160.42,285.88,162.23,242.05,873.58,336.36,1110.38,106.65,533.77,975.91,94.77,160.75,154.03,354.72,139.84,190.69,39.55,114.65
4/29/2025,210.69,109.01,393.32,187.39,554.01,190.72,159.97,292.03,161.87,243.45,881.45,340.35,1125.64,106.38,538.95,989.04,95.59,161.16,154.58,356.78,140.49,191.85,39.76,116.08
4/30/2025,211.98,108.91,394.54,184.42,548.58,192.02,158.61,282.16,160.7,243.45,895.15,344.32,1131.72,103.7,547.32,991.83,96.79,161.47,154.98,358.26,140.42,193.43,39.65,118.44
5/1/2025,212.8,111.6,424.62,190.2,571.77,196.87,161.1,280.52,162.59,245.71,790.74,341.28,1133.47,103.85,545.89,996.36,96.95,158.89,153.15,356.09,145.18,191.68,39.93,116.2
5/2/2025,204.85,114.49,434.48,189.98,596.56,203.16,163.83,287.21,165.61,251.3,820.13,346.41,1156.49,104.27,558.63,1006.91,98.28,159.43,154.79,362.27,150.41,196.77,40.83,124.28
5/5/2025,198.4,113.81,435.37,186.35,598.81,200.25,164.01,280.26,165.85,251.35,817.98,347.45,1134.06,101.38,560.36,1013.49,98.86,157.75,153.68,359.5,148.97,194.39,40.88,123.77
5/6/2025,198.03,113.53,432.52,185.01,586.86,199.62,163.03,275.35,165,248.05,771.84,346.51,1137.69,102.8,558.23,1009.1,98.08,158.17,153.16,357.16,147.39,185.55,40.6,108.86
5/7/2025,195.77,117.05,432.56,188.71,596.35,204.33,151.2,276.22,152.62,248.19,773.43,348.66,1155.41,102.7,565.56,1005.76,98.36,158.21,155.96,360.51,149.05,186.48,40.69,110.48
5/8/2025,197.01,117.36,437.37,192.08,597.55,207.28,154.09,284.82,155.56,252.25,748.27,350.07,1144.43,104.13,566.35,1006.32,96.97,157.57,154.34,362.61,149.98,183.99,41.36,119.15
5/9/2025,198.05,116.64,437.93,193.06,592.03,207.71,152.57,298.26,154.19,251.87,731.46,351.34,1140.22,105.35,567.87,1006.7,96.49,156.59,152.91,360.47,150.02,183.02,41.55,117.3
5/12/2025,210.55,122.99,448.44,208.64,638.94,221.06,158.27,318.38,159.39,258.8,752.37,354.64,1110,107.17,577.49,1014.74,96.52,159.81,152.83,374.26,156.89,188.44,43.11,118.46
5/13/2025,212.69,129.92,448.32,211.37,655.53,231.87,159.34,334.07,160.7,261.75,742.9,355.51,1138.44,107.46,575.81,997.65,95.66,157.65,147.18,371.29,161.93,186.39,44.02,128.1
5/14/2025,212.09,135.33,452.11,210.25,658.85,231.57,165.17,347.68,166.61,264.37,712.53,355.83,1150.99,106.5,572.51,990.17,96.6,156.95,145.12,370.51,162.6,175.92,44.48,130.18
5/15/2025,211.21,134.82,453.13,205.17,643.38,232.09,163.76,342.82,165.2,266.21,730.19,361.66,1177.98,107.58,581.41,1009.07,96.13,161.31,148.34,376.29,159.06,180.12,44.12,128.12
5/16/2025,211.02,135.39,454.27,205.59,639.85,228.07,165.99,349.98,167.23,266.28,755.73,364.48,1191.53,107.19,582.49,1024.41,98.01,162.17,150.04,378.43,160.15,182.44,44.43,129.52
5/19/2025,208.54,135.56,458.87,206.16,639.94,230.09,166.34,342.09,167.67,263.61,753.46,367.25,1191.64,105.49,585.62,1032.91,97.89,163.65,151.19,377.04,159.3,184.12,44.51,126.33
5/20/2025,206.63,134.37,458.17,204.07,636.61,231.14,163.78,343.82,165.12,264.41,745.37,366.2,1192.02,103.98,580.32,1035.39,97.57,164.52,152.35,374.72,159.97,183.27,44.43,125.59
5/21/2025,201.86,131.79,452.57,201.12,635.01,229.19,168.36,334.62,169.86,259.79,723.36,357.67,1194.63,102.7,568.77,1023.88,96.21,164.31,151.88,368.55,156.85,180.24,43,120.58
5/22/2025,201.13,132.82,454.86,203.1,636.08,229.99,170.66,341.04,171.77,259.42,713.63,357.34,1187.97,102.02,569.37,1016.72,95.71,163.91,151.31,363.87,156.98,180.98,43.06,122.29
5/23/2025,195.05,131.28,450.18,200.99,626.58,228.18,168.27,339.34,169.39,259.46,712.15,352.92,1185.39,102.08,562.82,1007.1,96.12,164.73,151.64,360.47,155.64,181.69,42.95,123.31
5/27/2025,199.98,135.49,460.69,206.02,641.83,235.1,172.69,362.89,173.77,264.02,723.63,358.67,1211.57,102.57,573.77,1016.38,97.35,166.62,153.25,368.11,161.57,184.13,43.96,123.39
5/28/2025,200.19,134.8,457.36,204.72,643.09,238.87,172.15,356.9,173.17,262.23,717.81,359.1,1208.55,101.17,575.14,1011.74,97.01,166.22,152.43,365.79,163.5,181.52,43.8,123.76
5/29/2025,199.72,139.18,458.68,205.7,644.55,241.4,171.65,358.43,172.75,263.1,720.99,361.76,1184.86,101.74,577,1007.34,96.87,167.42,153.58,366.02,162.55,184.03,43.98,122.32
5/30/2025,200.62,135.12,460.36,205.01,646.99,241.5,171.53,346.46,172.64,262.73,736.05,364.55,1207.23,101.36,584.81,1038.74,98.49,168.74,155.21,366.02,165.18,184.52,43.87,131.78
6/2/2025,201.47,137.37,461.97,206.65,670.38,248.13,168.83,342.69,170.17,263.39,745.48,364.68,1218.98,102.1,580.43,1055.39,99.54,166.64,155.4,365.69,166.22,185.39,43.82,132.04
6/3/2025,203.04,141.21,462.97,205.71,666.34,256.25,165.98,344.27,167.51,264.99,749.13,365.22,1217.94,102.84,581.18,1054.13,99.75,165.72,154.42,370.78,168.78,185.65,44.39,133.17
6/4/2025,202.59,141.91,463.87,207.23,687.42,260.47,167.85,332.05,169.19,262.95,764.16,367.35,1239.66,101.36,583.34,1050.23,99.12,164.82,153.22,370.1,167.74,185.74,44.1,130.01
6/5/2025,200.4,139.98,467.68,207.91,684.09,259.32,168.01,284.7,169.61,260.69,764,366.13,1250.52,100.89,584.65,1009.41,97.73,161.69,153.66,369.28,170.78,185.86,44.12,119.91
6/6/2025,203.69,141.71,470.38,213.57,697.17,246.35,173.47,295.14,174.71,264.46,768.19,369.57,1241.47,103.31,589.32,1013.54,97.24,162.91,155.03,367.33,173.65,188.2,44.97,127.72
6/9/2025,201.22,142.62,472.75,216.98,693.53,243.71,176.09,308.58,177.63,265.46,772.01,366.02,1224.46,104,583.54,1004.79,97.22,161.46,155.23,365.2,176.77,187.54,44.87,132.06
6/10/2025,202.44,143.95,470.92,217.61,701.86,244.06,178.6,326.09,180.01,267.31,805.42,370.05,1203.62,106.23,588.74,1005.88,97.09,161.73,156.45,367.91,177.1,187.88,45.09,132.81
